Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	S:\Proteomics_Restored\6883\DIA\raw\B000254_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio02_DIA.raw	S:\Proteomics_Restored\6883\DIA\raw\B000258_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio04_DIA.raw	S:\Proteomics_Restored\6883\DIA\raw\B000262_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio08_DIA.raw	S:\Proteomics_Restored\6883\DIA\raw\B000278_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio02_DIA_2.raw	S:\Proteomics_Restored\6883\DIA\raw\B000282_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio04_DIA_2.raw	S:\Proteomics_Restored\6883\DIA\raw\B000286_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio08_DIA_2.raw	S:\Proteomics_Restored\6883\DIA\raw\B000302_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio02_DIA_3.raw	S:\Proteomics_Restored\6883\DIA\raw\B000306_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio04_DIA_3.raw	S:\Proteomics_Restored\6883\DIA\raw\B000310_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio08_DIA_3.raw
P23255	TAF2_YEAST	TAF2	Transcription initiation factor TFIID subunit 2	5	5	1.50816e+06	1.60053e+06	1.54485e+06	1.9818e+06	1.73351e+06	1.9275e+06	1.4994e+06	1.17955e+06	1.65569e+06
P23287	PP2B1_YEAST	CNA1	Serine/threonine-protein phosphatase 2B catalytic subunit A1	9	9	7.05947e+06	6.22578e+06	7.18176e+06	6.54574e+06	5.80868e+06	5.89451e+06	6.51879e+06	6.00127e+06	6.10588e+06
P23291	KC11_YEAST	YCK1	Casein kinase I homolog 1	14	11	1.533e+07	1.4688e+07	1.38344e+07	1.52717e+07	1.46503e+07	1.42915e+07	1.45202e+07	1.49674e+07	1.35383e+07
P23292	KC12_YEAST	YCK2	Casein kinase I homolog 2	10	10	7.4363e+06	8.27007e+06	8.34634e+06	6.75715e+06	7.4364e+06	7.57573e+06	7.78238e+06	7.4162e+06	8.50378e+06
P23293	BUR1_YEAST	SGV1	Serine/threonine-protein kinase BUR1	9	8	4.79863e+06	4.77117e+06	4.8809e+06	4.1587e+06	3.63389e+06	3.94066e+06	4.33542e+06	4.3359e+06	4.21291e+06
P23301	IF5A1_YEAST	HYP2	Eukaryotic translation initiation factor 5A-1	6	4	7.134e+08	6.58155e+08	7.33244e+08	6.94536e+08	6.97516e+08	6.63682e+08	6.57235e+08	7.05496e+08	8.26961e+08
P23337	GYS1_YEAST	GSY1	Glycogen [starch] synthase isoform 1	14	14	1.78089e+07	1.76301e+07	1.65765e+07	1.69197e+07	1.80886e+07	1.76236e+07	1.85098e+07	1.80482e+07	1.69994e+07
P23394	PRP28_YEAST	PRP28	Pre-mRNA-splicing ATP-dependent RNA helicase PRP28	7	7	3.25104e+06	5.23881e+06	3.02954e+06	3.91143e+06	3.77878e+06	3.52643e+06	3.27957e+06	3.99578e+06	4.0869e+06
P23493	MBR1_YEAST	MBR1	Mitochondrial biogenesis regulation protein 1	3	3	651455	444241	726943	364341	782306		881298	622625	1.21978e+06
P23503	NAR1_YEAST	NAR1	Cytosolic Fe-S cluster assembly factor NAR1	5	5	2.43014e+06	2.54355e+06	1.98549e+06	1.71933e+06	2.62308e+06	2.29402e+06	1.8576e+06	2.3751e+06	2.60043e+06
P23542	AATC_YEAST	AAT2	Aspartate aminotransferase, cytoplasmic	22	22	1.29299e+08	1.3002e+08	1.34324e+08	1.23982e+08	1.2882e+08	1.3023e+08	1.24893e+08	1.28842e+08	1.27791e+08
P23561	STE11_YEAST	STE11	Serine/threonine-protein kinase STE11	3	3	1.60826e+06	787095	725346	650757	1.24728e+06	908364	811470	1.38012e+06	1.24859e+06
P23585	HXT2_YEAST	HXT2	High-affinity glucose transporter HXT2	8	8	1.03908e+07	9.97887e+06	9.77744e+06	8.15051e+06	9.94537e+06	1.06542e+07	9.88636e+06	9.77331e+06	1.03923e+07
P23594	PP2A1_YEAST	PPH21	Serine/threonine-protein phosphatase PP2A-1 catalytic subunit	3	3	2.0184e+07	1.94904e+07	1.65068e+07	1.60856e+07	1.35639e+07	2.6146e+07	1.16379e+07	1.46649e+07	1.1577e+07
P23595	PP2A2_YEAST	PPH22	Serine/threonine-protein phosphatase PP2A-2 catalytic subunit	12	4	6.69482e+06	7.77643e+06	7.37283e+06	6.2795e+06	7.16825e+06	7.22421e+06	6.66649e+06	6.78784e+06	6.93887e+06
P23615	SPT6_YEAST	SPT6	Transcription elongation factor SPT6	48	48	4.45533e+07	4.59104e+07	4.70129e+07	4.50438e+07	4.76809e+07	4.34264e+07	4.60418e+07	4.74591e+07	4.80175e+07
P23638	PSA3_YEAST	PRE9	Proteasome subunit alpha type-3	11	11	9.34434e+07	9.15161e+07	8.99697e+07	9.24552e+07	9.42757e+07	9.03263e+07	9.17887e+07	9.25361e+07	9.20962e+07
P23639	PSA2_YEAST	PRE8	Proteasome subunit alpha type-2	10	10	5.74191e+07	5.23657e+07	4.93085e+07	5.49239e+07	5.51397e+07	5.25054e+07	5.42745e+07	5.90621e+07	5.61014e+07
P23641	MPCP_YEAST	MIR1	Mitochondrial phosphate carrier protein	10	10	2.65297e+07	2.43557e+07	2.48242e+07	2.52717e+07	2.57478e+07	2.45636e+07	2.67072e+07	2.40883e+07	2.39274e+07
P23642	VAN1_YEAST	VAN1	Mannan polymerase I complex VAN1 subunit	9	9	7.00589e+06	7.59036e+06	7.70946e+06	8.04859e+06	7.88095e+06	7.88034e+06	7.78465e+06	8.26624e+06	7.3502e+06
P23643	VPS3_YEAST	VPS3	Vacuolar protein sorting-associated protein 3	4	4	996640	1.39549e+06	1.00784e+06	1.06096e+06	1.06576e+06	1.31987e+06	959475	1.20722e+06	812927
P23644	TOM40_YEAST	TOM40	Mitochondrial import receptor subunit TOM40	9	9	4.65303e+07	4.80464e+07	4.507e+07	4.78537e+07	4.58653e+07	4.77871e+07	4.44037e+07	4.74034e+07	4.09974e+07
P23724	PSB6_YEAST	PRE7	Proteasome subunit beta type-6	9	9	4.57796e+07	4.24534e+07	4.33566e+07	4.47172e+07	4.22405e+07	4.26168e+07	4.50489e+07	4.74406e+07	4.66255e+07
P23776	EXG1_YEAST	EXG1	Glucan 1,3-beta-glucosidase I/II	9	9	2.71595e+07	2.75706e+07	2.77195e+07	2.63005e+07	2.89682e+07	2.95564e+07	2.55308e+07	2.76812e+07	2.6665e+07
P23797	GPI12_YEAST	GPI12	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase	3	3	1.35115e+07	9.60025e+06	15081.1	1.10196e+07	1.40277e+07	9.95778e+06	9.87029e+06	1.0362e+07	8.69147e+06
P23833	SCO1_YEAST	SCO1	Protein SCO1, mitochondrial	5	5	1.00339e+07	1.04786e+07	1.17673e+07	1.06491e+07	1.10954e+07	1.09615e+07	9.77473e+06	1.14675e+07	1.11377e+07
P23900	FPS1_YEAST	FPS1	Glycerol uptake/efflux facilitator protein	4	4	782005	616678	692470	513689	488098	699149	394780	476233	544352
P23968	VATO_YEAST	VMA16	V-type proton ATPase subunit c''	1	1	537037			916246	925539			1.20728e+06	
P24000	RL24B_YEAST	RPL24B	Large ribosomal subunit protein eL24B	1	1	1.14296e+08	1.39131e+08	1.43643e+08	1.63388e+08	1.66536e+08	1.50781e+08	1.83831e+08	1.45765e+08	1.40556e+08
P24004	PEX1_YEAST	PEX1	Peroxisomal ATPase PEX1	7	7	740590	769979	677514	524373	573875	605362	694826	785030	654189
P24031	PPA3_YEAST	PHO3	Constitutive acid phosphatase	6	3	2.3582e+07	2.24437e+07	2.09598e+07	2.23906e+07	2.13276e+07	2.11597e+07	2.2989e+07	2.18695e+07	2.20987e+07
P24276	SSD1_YEAST	SSD1	Protein SSD1	37	37	1.45252e+07	1.38644e+07	1.38799e+07	1.33551e+07	1.43487e+07	1.38569e+07	1.39986e+07	1.48151e+07	1.46086e+07
P24279	MCM3_YEAST	MCM3	DNA replication licensing factor MCM3	29	29	2.77734e+07	2.62783e+07	2.54105e+07	2.22906e+07	2.65182e+07	2.47389e+07	2.5331e+07	2.8911e+07	2.58338e+07
P24280	SEC14_YEAST	SEC14	SEC14 cytosolic factor	17	15	1.02655e+08	1.00908e+08	1.03016e+08	1.06611e+08	1.04818e+08	1.07179e+08	1.02885e+08	1.00982e+08	1.00727e+08
P24482	DPB2_YEAST	DPB2	DNA polymerase epsilon subunit B	5	5	1.18566e+06	967269	759408	1.48585e+06	1.1864e+06	1.01256e+06	1.23807e+06	1.17795e+06	803088
P24521	ERG8_YEAST	ERG8	Phosphomevalonate kinase	8	8	6.16288e+06	7.3561e+06	6.8245e+06	7.04681e+06	6.49224e+06	5.63527e+06	7.07244e+06	6.20581e+06	5.95578e+06
P24583	KPC1_YEAST	PKC1	Protein kinase C-like 1	15	15	5.76419e+06	5.57272e+06	5.28836e+06	5.71482e+06	6.68522e+06	4.40153e+06	5.15232e+06	5.75305e+06	5.73091e+06
P24783	DBP2_YEAST	DBP2	ATP-dependent RNA helicase DBP2	19	19	3.38024e+07	3.56614e+07	3.66753e+07	3.32805e+07	3.39161e+07	3.73824e+07	3.46181e+07	3.45213e+07	3.61781e+07
P24784	DBP1_YEAST	DBP1	ATP-dependent RNA helicase DBP1	9	9	2.55648e+06	2.38866e+06	2.86022e+06	2.42207e+06	2.25286e+06	2.80198e+06	2.70439e+06	2.53548e+06	2.59212e+06
P24814	GRR1_YEAST	GRR1	SCF E3 ubiquitin ligase complex F-box protein GRR1	3	3		339455	331315		575107		639473	281691	339652
P25037	UBP1_YEAST	UBP1	Ubiquitin carboxyl-terminal hydrolase 1	13	13	8.06125e+06	7.87056e+06	7.67251e+06	8.49223e+06	8.67288e+06	8.43165e+06	7.50689e+06	8.08071e+06	8.53998e+06
P25038	IF2M_YEAST	IFM1	Translation initiation factor IF-2, mitochondrial	2	2	181654	268654	127650	201040	223819	232600	287577	321875	284564
P25039	EFGM_YEAST	MEF1	Elongation factor G, mitochondrial	18	18	1.44076e+07	1.35099e+07	1.35025e+07	1.311e+07	1.31897e+07	1.35445e+07	1.28421e+07	1.36812e+07	1.33263e+07
P25040	TSR4_YEAST	TSR4	20S rRNA accumulation protein 4	10	10	6.68454e+06	7.16437e+06	7.35822e+06	6.41902e+06	5.82691e+06	6.62305e+06	6.29823e+06	7.1148e+06	6.83723e+06
P25043	PSB2_YEAST	PUP1	Proteasome subunit beta type-2	6	6	3.31122e+07	3.06782e+07	3.17968e+07	3.55644e+07	3.12285e+07	2.94255e+07	3.29912e+07	3.22545e+07	3.26435e+07
P25044	PTP1_YEAST	PTP1	Tyrosine-protein phosphatase 1	5	5	2.12234e+06	2.10913e+06	1.94792e+06	1.80555e+06	1.68105e+06	2.12009e+06	1.98929e+06	2.49859e+06	2.29395e+06
P25045	LCB1_YEAST	LCB1	Serine palmitoyltransferase 1	12	12	1.13636e+07	1.25463e+07	1.17983e+07	1.07774e+07	1.07859e+07	1.11822e+07	1.07608e+07	1.24604e+07	1.115e+07
P25087	ERG6_YEAST	ERG6	Sterol 24-C-methyltransferase ERG6	18	18	7.84789e+07	8.46838e+07	8.54127e+07	8.31608e+07	8.11705e+07	7.9388e+07	7.79188e+07	7.98181e+07	7.80604e+07
P25293	NAP1_YEAST	NAP1	Nucleosome assembly protein	13	13	6.01492e+07	6.19595e+07	6.00221e+07	6.26594e+07	6.02564e+07	6.32497e+07	6.32727e+07	5.65216e+07	6.08721e+07
P25294	SIS1_YEAST	SIS1	Protein SIS1	14	14	7.96441e+07	8.19564e+07	8.17893e+07	8.28793e+07	8.031e+07	8.05649e+07	8.39516e+07	8.32109e+07	8.17014e+07
P25296	CANB_YEAST	CNB1	Calcineurin subunit B	6	6	2.11988e+07	2.06914e+07	2.20463e+07	2.09583e+07	2.12328e+07	2.0869e+07	2.12462e+07	1.79788e+07	2.16231e+07
P25297	PHO84_YEAST	PHO84	Inorganic phosphate transporter PHO84	6	6	496707	405290	429066	406434	396380	382821	449920	339400	599340
P25298	RNA14_YEAST	RNA14	mRNA 3'-end-processing protein RNA14	10	10	5.87502e+06	6.64106e+06	6.77045e+06	4.64598e+06	6.41572e+06	5.68046e+06	6.25096e+06	6.17315e+06	6.77682e+06
P25299	RNA15_YEAST	RNA15	mRNA 3'-end-processing protein RNA15	4	4	2.30818e+06	2.3391e+06	2.7887e+06	2.06551e+06	1.91897e+06	1.68189e+06	1.97445e+06	2.19481e+06	2.0571e+06
P25302	SWI4_YEAST	SWI4	Regulatory protein SWI4	5	5	1.57317e+06	1.64303e+06	1.51289e+06	1.30465e+06	1.5805e+06	1.63334e+06	1.81834e+06	1.63327e+06	1.74775e+06
P25303	SCJ1_YEAST	SCJ1	DnaJ-related protein SCJ1	9	9	1.06635e+07	9.12462e+06	9.35519e+06	8.60728e+06	1.00989e+07	8.30074e+06	9.21357e+06	8.63702e+06	8.68594e+06
P25332	RBSK_YEAST	RBK1	Ribokinase	10	10	9.86458e+06	9.53202e+06	8.80078e+06	1.0116e+07	9.32268e+06	1.0515e+07	9.35946e+06	9.50961e+06	9.36767e+06
P25333	HAL4_YEAST	SAT4	Serine/threonine-protein kinase HAL4/SAT4	3	3		580264	456137	306170	232413	453453		391844	270486
P25336	MSH3_YEAST	MSH3	DNA mismatch repair protein MSH3	2	2	289872	145590	144567	206153	127115	253326	251216	301722	
P25338	MPO1_YEAST	MPO1	2-hydroxy-palmitic acid dioxygenase MPO1	1	1	1.50021e+06	859953	928407	465582	1.90439e+06	1.04972e+06	672396	1.31853e+06	1.43449e+06
P25339	PUF4_YEAST	PUF4	Pumilio homology domain family member 4	7	7	5.14302e+06	4.93633e+06	4.49235e+06	4.77196e+06	4.67688e+06	4.637e+06	4.47746e+06	5.34551e+06	4.56854e+06
P25340	ERG4_YEAST	ERG4	Delta(24(24(1)))-sterol reductase ERG4	10	10	5.15589e+07	4.99254e+07	4.8089e+07	4.9322e+07	4.47193e+07	4.77885e+07	5.36487e+07	4.88561e+07	5.00047e+07
P25342	CDC10_YEAST	CDC10	Cell division control protein 10	9	9	2.18126e+07	1.95281e+07	1.98407e+07	2.07441e+07	2.02402e+07	1.9867e+07	2.06388e+07	2.0951e+07	2.24056e+07
P25343	RV161_YEAST	RVS161	Reduced viability upon starvation protein 161	13	13	3.69374e+07	3.76263e+07	3.77518e+07	3.73358e+07	3.98519e+07	3.75663e+07	3.71072e+07	3.95717e+07	3.38017e+07
P25344	STE50_YEAST	STE50	Protein STE50	3	3	993773	944708	538182	1.36392e+06	1.06047e+06	1.07837e+06	1.25403e+06	1.06235e+06	1.09187e+06
P25345	SYNM_YEAST	SLM5	Asparagine--tRNA ligase, mitochondrial	2	2	394073			501600	468342	386678	380731	473495	
P25349	YCP4_YEAST	YCP4	Flavoprotein-like protein YCP4	10	9	9.07276e+07	1.02125e+08	8.97793e+07	8.40337e+07	7.86679e+07	8.08642e+07	8.21571e+07	8.76869e+07	8.79014e+07
P25351	YCR3_YEAST	YCR023C	Major facilitator superfamily domain-containing protein YCR023C	1	1	1.41818e+06	1.31454e+06	725007	1.15673e+06	839872	1.22046e+06	945456	1.08123e+06	1.21956e+06
P25353	NPP1_YEAST	NPP1	Ectonucleotide pyrophosphatase/phosphodiesterase 1	5	5	1.67121e+06	1.6447e+06	1.2028e+06		1.63968e+06	1.60856e+06	1.78209e+06	1.7585e+06	1.85344e+06
P25355	CTR86_YEAST	CTR86	Copper transport protein 86	10	10	1.98833e+06	1.72291e+06	1.64492e+06	1.76392e+06	1.72714e+06	1.70079e+06	1.83278e+06	1.7825e+06	2.08345e+06
P25357	SNT1_YEAST	SNT1	Probable DNA-binding protein SNT1	6	6	4.21144e+06	5.07809e+06	4.92462e+06	4.33818e+06	6.67638e+06	4.12023e+06	5.74244e+06	4.8413e+06	4.26316e+06
P25358	ELO2_YEAST	ELO2	Fatty acid elongase 2	4	4	1.76386e+07	1.63763e+07	1.57345e+07	1.80061e+07	1.7391e+07	1.63301e+07	1.9289e+07	1.79044e+07	1.60571e+07
P25359	RRP43_YEAST	RRP43	Exosome complex component RRP43	10	10	3.89121e+06	3.38458e+06	3.43728e+06	3.44191e+06	3.48336e+06	3.52773e+06	4.04129e+06	3.40533e+06	3.76662e+06
P25361	YCT3_YEAST	YCR043C	Uncharacterized protein YCR043C	3	3	5.21952e+06	4.74956e+06	4.2979e+06	4.79222e+06	4.24459e+06	4.78137e+06	5.13285e+06	4.68254e+06	4.26023e+06
P25365	SED4_YEAST	SED4	Putative guanine nucleotide-exchange factor SED4	11	11	1.30044e+08	1.18758e+08	1.09059e+08	1.17633e+08	1.14619e+08	1.20795e+08	1.29814e+08	1.40957e+08	1.28339e+08
P25366	OCA4_YEAST	OCA4	Protein OCA4	3	3	1.68289e+06	1.69603e+06	1.35584e+06	1.5833e+06	1.11898e+06	1.62126e+06	1.13439e+06	1.78017e+06	1.51289e+06
P25367	RNQ1_YEAST	RNQ1	[PIN+] prion protein RNQ1	4	4	3.43745e+07	3.58715e+07	3.75069e+07	4.06258e+07	3.61515e+07	3.4205e+07	4.03119e+07	3.58016e+07	3.22476e+07
P25368	RRP7_YEAST	RRP7	Ribosomal RNA-processing protein 7	6	6	2.25837e+06	2.48705e+06	2.75123e+06	2.33189e+06	2.26897e+06	2.04028e+06	2.23084e+06	2.49388e+06	2.78162e+06
P25369	LSB5_YEAST	LSB5	LAS seventeen-binding protein 5	7	7	7.34714e+06	7.75919e+06	8.45414e+06	7.04772e+06	7.03047e+06	7.29641e+06	6.55405e+06	7.26507e+06	8.23688e+06
P25371	ADP1_YEAST	ADP1	Probable ATP-dependent permease	16	16	7.34804e+06	7.26939e+06	6.95739e+06	6.89739e+06	7.48764e+06	7.05927e+06	7.37794e+06	7.28505e+06	6.65197e+06
P25372	TRX3_YEAST	TRX3	Thioredoxin-3, mitochondrial	5	5	1.59166e+07	1.32461e+07	1.3925e+07	1.42878e+07	1.27811e+07	1.26803e+07	1.29063e+07	1.36856e+07	1.27485e+07
P25373	GLRX1_YEAST	GRX1	Glutaredoxin-1	8	8	7.04381e+07	7.16137e+07	7.15031e+07	7.27901e+07	7.24547e+07	7.18235e+07	6.95742e+07	6.97528e+07	7.65008e+07
P25374	NFS1_YEAST	NFS1	Cysteine desulfurase, mitochondrial	11	11	1.45944e+07	1.42761e+07	1.38635e+07	1.36013e+07	1.428e+07	1.38328e+07	1.49796e+07	1.40308e+07	1.27715e+07
P25375	PRTD_YEAST	PRD1	Saccharolysin	26	26	4.03724e+07	3.81353e+07	3.99429e+07	4.01373e+07	4.02049e+07	3.97914e+07	3.62951e+07	3.84308e+07	3.87013e+07
P25376	AGP1_YEAST	AGP1	General amino acid permease AGP1	5	4	4.12271e+06	4.38525e+06	4.14368e+06	3.79298e+06	4.82648e+06	4.35729e+06	3.74677e+06	4.86676e+06	5.13303e+06
P25378	RHEB_YEAST	RHB1	Rheb-like protein RHB1	4	4	769468	950800	738242	724830	843598	784550	954562	630521	1.00355e+06
P25379	STDH_YEAST	CHA1	Catabolic L-serine/threonine dehydratase	6	6	1.66898e+06	1.92628e+06	1.74758e+06	1.81106e+06	1.25623e+06	1.79746e+06	1.97803e+06	1.87043e+06	1.61036e+06
P25382	NLE1_YEAST	RSA4	Ribosome assembly protein 4	5	5	5.11516e+06	4.04991e+06	4.73837e+06	4.61655e+06	4.42398e+06	4.19048e+06	4.71437e+06	4.66145e+06	4.88976e+06
P25385	BOS1_YEAST	BOS1	Protein transport protein BOS1	6	6	4.92475e+06	5.29442e+06	4.87741e+06	5.30194e+06	4.41067e+06	4.94518e+06	4.92562e+06	4.91669e+06	5.39368e+06
P25386	USO1_YEAST	USO1	Intracellular protein transport protein USO1	44	44	2.62777e+07	2.4726e+07	2.55877e+07	2.46391e+07	2.55651e+07	2.39972e+07	2.47996e+07	2.43833e+07	2.6252e+07
P25389	KCC4_YEAST	KCC4	Probable serine/threonine-protein kinase KCC4	1	1	279273	273677	270830			263520	281577		
P25441	RPC4_YEAST	RPC53	DNA-directed RNA polymerase III subunit RPC4	9	9	4.15574e+06	4.1037e+06	3.61097e+06	3.61706e+06	3.35547e+06	3.21897e+06	3.8645e+06	3.6273e+06	3.63333e+06
P25443	RS2_YEAST	RPS2	Small ribosomal subunit protein uS5	13	13	3.75958e+08	4.28075e+08	4.297e+08	3.49692e+08	3.51705e+08	3.82202e+08	3.32629e+08	4.39232e+08	4.21936e+08
P25451	PSB3_YEAST	PUP3	Proteasome subunit beta type-3	4	4	4.27423e+07	4.00771e+07	3.98588e+07	4.09474e+07	4.02041e+07	4.18365e+07	4.06001e+07	4.48892e+07	3.98567e+07
P25454	RAD51_YEAST	RAD51	DNA repair protein RAD51	2	2	822951	641191	674405	956375	668319	913582	998354	864794	777095
P25491	MAS5_YEAST	YDJ1	Mitochondrial protein import protein MAS5	14	14	9.85068e+07	1.03285e+08	1.01385e+08	1.044e+08	1.06041e+08	1.03651e+08	1.01565e+08	1.10487e+08	1.09397e+08
P25554	SGF29_YEAST	SGF29	SAGA-associated factor 29	5	5	1.63395e+06	1.74488e+06	1.40519e+06	1.19838e+06	1.53917e+06	1.26293e+06	1.3473e+06	1.74941e+06	1.61791e+06
P25555	GBP2_YEAST	GBP2	Serine/arginine (SR)-type shuttling mRNA binding protein GBP2	18	18	1.82772e+07	1.76952e+07	1.82392e+07	1.86848e+07	1.8426e+07	1.87924e+07	1.94284e+07	1.75032e+07	1.82695e+07
P25558	BUD3_YEAST	BUD3	Bud site selection protein 3	16	16	4.41404e+06	4.70931e+06	4.75499e+06	4.04128e+06	4.44508e+06	4.32874e+06	4.39462e+06	3.89935e+06	4.12812e+06
P25559	DCC1_YEAST	DCC1	Sister chromatid cohesion protein DCC1	6	6	374923	417319	429525	353963	409917	430474	274576	409394	436811
P25560	RER1_YEAST	RER1	Protein RER1	3	3	4.59152e+07	3.51763e+07	2.69661e+07	4.80376e+07	3.78569e+07	2.16515e+07	3.71788e+07	3.54088e+07	3.51333e+07
P25566	MXR2_YEAST	MXR2	Peptide methionine sulfoxide reductase 2	3	3	8.01385e+06	7.49613e+06	7.36386e+06	7.80059e+06	7.37661e+06	5.51394e+06	7.1536e+06	5.53799e+06	5.95411e+06
P25567	SRO9_YEAST	SRO9	RNA-binding protein SRO9	12	12	2.81322e+07	2.97352e+07	2.83513e+07	2.64667e+07	3.1269e+07	2.81323e+07	3.07408e+07	3.05258e+07	3.00913e+07
P25568	ATG22_YEAST	ATG22	Autophagy-related protein 22	5	5	4.2027e+06	3.79197e+06	3.32332e+06	3.73533e+06	3.23889e+06	2.98191e+06	3.80116e+06	3.37849e+06	3.6109e+06
P25569	GID7_YEAST	GID7	Glucose-induced degradation protein 7	6	6	1.69859e+06	1.66082e+06	1.59947e+06	1.79503e+06	1.43604e+06	1.572e+06	1.3036e+06	1.55141e+06	1.35584e+06
P25573	MGR1_YEAST	MGR1	Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR1	9	9	4.50186e+06	4.86118e+06	4.23074e+06	3.64378e+06	3.42374e+06	4.04481e+06	3.48169e+06	4.6931e+06	4.72316e+06
P25574	EMC1_YEAST	EMC1	ER membrane protein complex subunit 1	12	12	1.58352e+07	1.55863e+07	1.54515e+07	1.56499e+07	1.41557e+07	1.48296e+07	1.63354e+07	1.64339e+07	1.6568e+07
P25576	POF1_YEAST	POF1	Nicotinamide mononucleotide adenylyltransferase	6	6	6.2359e+06	5.99719e+06	4.33619e+06	5.37017e+06	5.15364e+06	3.44503e+06	5.59963e+06	5.54321e+06	5.17003e+06
P25579	LRE1_YEAST	LRE1	Laminarase-resistance protein LRE1	2	2					21867.6			33079.4	
P25580	PBN1_YEAST	PBN1	Protein PBN1	6	6	1.81504e+06	1.96454e+06	1.59332e+06	1.55422e+06	1.91487e+06	1.86512e+06	1.45056e+06	1.93219e+06	1.89414e+06
P25582	SPB1_YEAST	SPB1	27S pre-rRNA (guanosine(2922)-2'-O)-methyltransferase	12	12	6.37873e+06	5.21086e+06	5.2116e+06	5.9741e+06	5.46713e+06	4.85918e+06	5.88587e+06	6.16034e+06	6.30025e+06
P25586	KRR1_YEAST	KRR1	KRR1 small subunit processome component	7	7	1.16488e+07	1.16723e+07	1.11536e+07	1.03677e+07	1.13175e+07	1.17278e+07	1.11888e+07	1.16896e+07	1.14089e+07
P25588	MRC1_YEAST	MRC1	Mediator of replication checkpoint protein 1	7	7	1.18315e+06	1.45278e+06	1.28314e+06	1.11988e+06	1.40924e+06	1.26576e+06	1.18476e+06	1.36033e+06	1.45709e+06
P25604	STP22_YEAST	STP22	Suppressor protein STP22 of temperature-sensitive alpha-factor receptor and arginine permease	3	3	5.78186e+06	4.9798e+06	4.22609e+06	4.15483e+06	4.31371e+06	4.93912e+06	4.42925e+06	4.20585e+06	3.55522e+06
P25605	ILV6_YEAST	ILV6	Acetolactate synthase small subunit, mitochondrial	14	14	6.25447e+07	6.99047e+07	7.01371e+07	6.54843e+07	6.90544e+07	6.55185e+07	6.45986e+07	6.74799e+07	6.12961e+07
P25613	ADY2_YEAST	ADY2	Accumulation of dyads protein 2	2	2	5.81138e+06	5.07554e+06	3.79464e+06	4.79215e+06	5.29433e+06	4.27264e+06	5.06604e+06	4.91104e+06	5.01647e+06
P25616	CTO1_YEAST	CTO1	Cold tolerance protein 1	1	1	2.57335e+06	1.93645e+06	2.24135e+06	3.30063e+06	3.41654e+06	4.0718e+06	6.55408e+06	5.78589e+06	3.66044e+06
P25617	YCQ6_YEAST	YCR016W	Uncharacterized protein YCR016W	7	7	6.4619e+06	6.93824e+06	6.14177e+06	5.66861e+06	5.92428e+06	6.10948e+06	5.94368e+06	6.69451e+06	5.81966e+06
P25618	CWH43_YEAST	CWH43	Protein CWH43	7	7	8.84347e+06	8.14272e+06	8.66131e+06	7.60434e+06	8.31718e+06	7.27413e+06	7.95081e+06	7.83072e+06	8.42552e+06
P25619	HSP30_YEAST	HSP30	30 kDa heat shock protein	5	5	2.03098e+07	2.41984e+07	2.2222e+07	2.24956e+07	2.18332e+07	2.40647e+07	2.37363e+07	2.28032e+07	2.59716e+07
P25623	SYP1_YEAST	SYP1	Suppressor of yeast profilin deletion	29	29	1.89228e+07	1.82772e+07	1.83687e+07	1.74133e+07	1.77767e+07	1.74036e+07	1.86744e+07	1.77894e+07	1.68281e+07
P25625	PER1_YEAST	PER1	Protein PER1	1	1	5.8987e+06	4.29019e+06	3.16889e+06	5.49069e+06	5.17468e+06	5.89661e+06	4.60298e+06	4.8072e+06	4.83668e+06
P25626	IMG1_YEAST	IMG1	Large ribosomal subunit protein bL19m	5	5	3.74229e+06	2.94567e+06	3.45275e+06	2.88716e+06	3.54411e+06	3.4722e+06	3.32013e+06	4.07797e+06	3.48516e+06
P25627	BUD23_YEAST	BUD23	18S rRNA (guanine(1575)-N(7))-methyltransferase	4	4	1.93836e+06	1.71962e+06	1.83861e+06	1.40912e+06	1.71963e+06	1.99996e+06	1.41425e+06	2.07097e+06	1.77718e+06
P25628	ARE1_YEAST	ARE1	Sterol O-acyltransferase 1	3	3	4.64718e+06	3.3154e+06	3.34756e+06	2.54676e+06	3.37097e+06	2.54003e+06	2.26839e+06	2.90886e+06	2.69424e+06
P25631	YCU1_YEAST	YCR051W	Ankyrin repeat-containing protein YCR051W	2	2	8.71686e+06	8.39088e+06	8.3294e+06	9.94859e+06	9.70326e+06	8.10288e+06	1.01389e+07	8.61829e+06	1.04963e+07
P25632	RSC6_YEAST	RSC6	Chromatin structure-remodeling complex protein RSC6	11	11	6.03363e+06	5.46834e+06	5.86176e+06	5.61958e+06	6.10406e+06	5.76733e+06	6.36225e+06	5.84386e+06	5.54551e+06
